Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,40.13999938964844,40.779998779296875,39.849998474121094,40.4900016784668,40.348087310791016,854200
2020-11-03,41.0099983215332,41.709999084472656,40.66999816894531,41.529998779296875,41.384437561035156,929400
2020-11-04,41.459999084472656,41.90999984741211,40.0099983215332,41.5,41.35454559326172,906300
2020-11-05,41.84000015258789,42.880001068115234,41.68000030517578,42.41999816894531,42.27132034301758,810600
2020-11-06,42.47999954223633,42.77000045776367,41.86000061035156,42.15999984741211,42.01223373413086,985100
2020-11-09,43.869998931884766,44.630001068115234,42.79999923706055,42.869998931884766,42.71974182128906,1748400
2020-11-10,42.869998931884766,43.619998931884766,42.459999084472656,42.900001525878906,42.74964141845703,1602400
2020-11-11,43.15999984741211,43.27000045776367,42.11000061035156,42.41999816894531,42.27132034301758,1233500
2020-11-12,42.2400016784668,42.47999954223633,41.47999954223633,42.0099983215332,41.862754821777344,588300
2020-11-13,42.470001220703125,43.400001525878906,42.439998626708984,43.09000015258789,42.93897247314453,646200
2020-11-16,44.0,44.59000015258789,43.439998626708984,44.45000076293945,44.29420471191406,909800
2020-11-17,43.900001525878906,44.810001373291016,43.59000015258789,44.619998931884766,44.46360778808594,1201900
2020-11-18,44.689998626708984,44.900001525878906,44.13999938964844,44.16999816894531,44.01518630981445,965600
2020-11-19,44.08000183105469,44.869998931884766,43.900001525878906,44.79999923706055,44.64297866821289,931200
2020-11-20,44.880001068115234,45.59000015258789,44.59000015258789,45.20000076293945,45.04157638549805,3522100
2020-11-23,45.66999816894531,45.93000030517578,44.529998779296875,44.70000076293945,44.543331146240234,1094000
2020-11-24,45.11000061035156,46.08000183105469,44.9900016784668,45.95000076293945,45.78894805908203,1404600
2020-11-25,45.52000045776367,45.869998931884766,44.720001220703125,45.220001220703125,45.06150817871094,713000
2020-11-27,45.209999084472656,45.369998931884766,44.5,44.529998779296875,44.373924255371094,442700
2020-11-30,44.310001373291016,45.130001068115234,44.310001373291016,45.060001373291016,44.902069091796875,2433500
2020-12-01,45.43000030517578,46.22999954223633,45.060001373291016,46.099998474121094,45.938419342041016,1050300
2020-12-02,45.93000030517578,45.97999954223633,45.22999954223633,45.650001525878906,45.4900016784668,967900
2020-12-03,45.529998779296875,46.08000183105469,44.689998626708984,44.790000915527344,44.790000915527344,856800
2020-12-04,44.91999816894531,45.959999084472656,44.91999816894531,45.939998626708984,45.939998626708984,916700
2020-12-07,45.560001373291016,45.720001220703125,44.7599983215332,44.880001068115234,44.880001068115234,984100
2020-12-08,44.52000045776367,45.22999954223633,44.52000045776367,44.68000030517578,44.68000030517578,1108200
