Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,46.25,48.060001373291016,45.880001068115234,47.81999969482422,47.226806640625,3675800
2020-11-03,48.25,49.029998779296875,47.65999984741211,48.72999954223633,48.12551498413086,3293500
2020-11-04,47.95000076293945,48.34000015258789,46.25199890136719,46.45000076293945,45.873802185058594,4542300
2020-11-05,46.900001525878906,49.45000076293945,46.880001068115234,48.970001220703125,48.36254119873047,4253000
2020-11-06,49.22999954223633,49.81999969482422,48.03099822998047,48.22999954223633,47.631717681884766,3061500
2020-11-09,51.59000015258789,54.18000030517578,51.540000915527344,52.119998931884766,51.47346496582031,9208300
2020-11-10,52.33000183105469,53.70000076293945,52.06999969482422,53.459999084472656,52.79684066772461,6148700
2020-11-11,53.5,53.60499954223633,52.02000045776367,52.209999084472656,51.562347412109375,4118500
2020-11-12,51.7400016784668,52.06999969482422,50.540000915527344,51.040000915527344,50.406864166259766,3467600
2020-11-13,50.27000045776367,52.130001068115234,50.20000076293945,51.970001220703125,51.32532501220703,3482900
2020-11-16,53.54999923706055,53.939998626708984,52.13999938964844,53.93000030517578,53.26101303100586,4075600
2020-11-17,53.15999984741211,54.560001373291016,52.83000183105469,54.47999954223633,53.8041877746582,4795000
2020-11-18,54.650001525878906,56.275001525878906,54.529998779296875,55.29999923706055,54.614017486572266,5903500
2020-11-19,54.90999984741211,55.4900016784668,53.91999816894531,55.34000015258789,54.65352249145508,3514000
2020-11-20,55.06999969482422,55.41999816894531,54.279998779296875,54.72999954223633,54.05108642578125,2871700
2020-11-23,55.279998779296875,56.290000915527344,55.279998779296875,55.939998626708984,55.24607849121094,4560700
2020-11-24,57.0,58.18000030517578,56.61000061035156,57.72999954223633,57.01387405395508,4442800
2020-11-25,57.45000076293945,57.45000076293945,56.165000915527344,56.43000030517578,55.72999954223633,4158500
2020-11-27,55.90999984741211,56.04999923706055,55.0099983215332,55.400001525878906,55.400001525878906,2847400
2020-11-30,54.88999938964844,55.0,52.79999923706055,53.0099983215332,53.0099983215332,8760600
2020-12-01,54.43000030517578,54.43000030517578,52.900001525878906,53.529998779296875,53.529998779296875,4328700
2020-12-02,53.31999969482422,53.564998626708984,52.689998626708984,53.20000076293945,53.20000076293945,3723000
2020-12-03,52.9900016784668,53.888999938964844,52.79999923706055,53.599998474121094,53.599998474121094,3213800
2020-12-04,53.810001373291016,55.099998474121094,53.79999923706055,55.04999923706055,55.04999923706055,3294500
2020-12-07,54.93000030517578,54.939998626708984,53.02000045776367,53.209999084472656,53.209999084472656,3520700
2020-12-08,52.900001525878906,54.66999816894531,52.79999923706055,54.54999923706055,54.54999923706055,3038010
