Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,3.9800000190734863,4.21999979019165,3.859999895095825,4.150000095367432,4.127281188964844,28883800
2020-11-03,4.25,4.300000190734863,4.099999904632568,4.139999866485596,4.117335796356201,27651100
2020-11-04,4.119999885559082,4.340000152587891,4.0,4.269999980926514,4.246623992919922,48596200
2020-11-05,4.289999961853027,4.510000228881836,4.210000038146973,4.289999961853027,4.266514778137207,51484400
2020-11-06,4.260000228881836,4.420000076293945,4.099999904632568,4.130000114440918,4.107390880584717,33393300
2020-11-09,4.670000076293945,5.190000057220459,4.670000076293945,5.090000152587891,5.062135219573975,63052000
2020-11-10,5.199999809265137,5.21999979019165,4.889999866485596,5.070000171661377,5.042244911193848,38749000
2020-11-11,5.150000095367432,5.21999979019165,5.010000228881836,5.070000171661377,5.042244911193848,29621500
2020-11-12,4.960000038146973,5.139999866485596,4.769999980926514,4.820000171661377,4.793613433837891,25585200
2020-11-13,4.869999885559082,5.079999923706055,4.860000133514404,5.059999942779541,5.032299041748047,22575900
2020-11-16,5.320000171661377,5.480000019073486,5.21999979019165,5.480000019073486,5.449999809265137,36501600
2020-11-17,5.320000171661377,5.539999961853027,5.210000038146973,5.5,5.5,31148600
2020-11-18,5.539999961853027,5.860000133514404,5.480000019073486,5.489999771118164,5.489999771118164,41398500
2020-11-19,5.460000038146973,5.710000038146973,5.369999885559082,5.690000057220459,5.690000057220459,20316500
2020-11-20,5.670000076293945,5.730000019073486,5.510000228881836,5.599999904632568,5.599999904632568,30183500
2020-11-23,5.71999979019165,6.190000057220459,5.710000038146973,6.170000076293945,6.170000076293945,42087000
2020-11-24,6.5,6.630000114440918,6.340000152587891,6.449999809265137,6.449999809265137,42252300
2020-11-25,6.400000095367432,6.599999904632568,6.239999771118164,6.429999828338623,6.429999828338623,27827300
2020-11-27,6.460000038146973,6.53000020980835,6.309999942779541,6.349999904632568,6.349999904632568,14842000
2020-11-30,6.28000020980835,6.320000171661377,5.900000095367432,5.920000076293945,5.920000076293945,33838800
2020-12-01,6.150000095367432,6.190000057220459,5.800000190734863,5.860000133514404,5.860000133514404,31057700
2020-12-02,5.789999961853027,6.28000020980835,5.760000228881836,6.059999942779541,6.059999942779541,29016100
2020-12-03,6.139999866485596,6.309999942779541,6.010000228881836,6.190000057220459,6.190000057220459,35813100
2020-12-04,6.369999885559082,6.849999904632568,6.349999904632568,6.849999904632568,6.849999904632568,41865900
2020-12-07,6.809999942779541,6.889999866485596,6.610000133514404,6.690000057220459,6.690000057220459,33081300
2020-12-08,6.619999885559082,7.150000095367432,6.590000152587891,7.070000171661377,7.070000171661377,35197602
