Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,56.060001373291016,56.93000030517578,55.38999938964844,56.689998626708984,56.689998626708984,1342500
2020-11-03,55.91999816894531,57.52000045776367,55.709999084472656,56.439998626708984,56.439998626708984,1951500
2020-11-04,56.29999923706055,57.47999954223633,55.119998931884766,55.34000015258789,55.34000015258789,1552700
2020-11-05,55.86000061035156,56.16999816894531,54.650001525878906,54.880001068115234,54.880001068115234,1145900
2020-11-06,55.25,55.790000915527344,54.04999923706055,54.56999969482422,54.56999969482422,1047800
2020-11-09,56.40999984741211,58.099998474121094,56.29999923706055,56.630001068115234,56.630001068115234,1551000
2020-11-10,56.40999984741211,57.380001068115234,56.40999984741211,56.959999084472656,56.959999084472656,1132500
2020-11-11,57.16999816894531,57.779998779296875,56.97999954223633,57.41999816894531,57.41999816894531,733900
2020-11-12,57.16999816894531,57.38999938964844,55.86000061035156,56.130001068115234,56.130001068115234,1282000
2020-11-13,56.5099983215332,56.79999923706055,55.849998474121094,56.20000076293945,56.20000076293945,978000
2020-11-16,57.0099983215332,57.119998931884766,55.790000915527344,56.439998626708984,56.439998626708984,1032600
2020-11-17,56.22999954223633,56.54999923706055,54.65999984741211,54.72999954223633,54.72999954223633,1405600
2020-11-18,54.97999954223633,55.11000061035156,53.0099983215332,53.060001373291016,53.060001373291016,1501800
2020-11-19,53.599998474121094,53.709999084472656,52.220001220703125,52.470001220703125,52.470001220703125,1022600
2020-11-20,52.52000045776367,53.150001525878906,52.15999984741211,52.869998931884766,52.869998931884766,1667800
2020-11-23,53.15999984741211,53.400001525878906,52.599998474121094,52.75,52.75,1049000
2020-11-24,53.040000915527344,53.5,52.54999923706055,53.369998931884766,53.369998931884766,1208600
2020-11-25,53.41999816894531,53.869998931884766,52.7599983215332,53.5099983215332,53.5099983215332,1282500
2020-11-27,53.38999938964844,53.709999084472656,52.560001373291016,52.7599983215332,52.7599983215332,461200
2020-11-30,52.61000061035156,52.95000076293945,52.11000061035156,52.599998474121094,52.599998474121094,2092700
2020-12-01,52.959999084472656,53.70000076293945,52.810001373291016,53.369998931884766,53.369998931884766,1355900
2020-12-02,53.150001525878906,53.849998474121094,52.689998626708984,53.81999969482422,53.81999969482422,1412100
2020-12-03,53.689998626708984,53.689998626708984,52.880001068115234,53.36000061035156,53.36000061035156,1485100
2020-12-04,53.34000015258789,53.77000045776367,52.65999984741211,52.880001068115234,52.880001068115234,1270000
2020-12-07,53.02000045776367,53.369998931884766,52.7400016784668,53.34000015258789,53.34000015258789,1267000
2020-12-08,53.099998474121094,53.314998626708984,52.54999923706055,52.7599983215332,52.7599983215332,1114697
