Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,159.91000366210938,162.1300048828125,158.5500030517578,160.36000061035156,160.36000061035156,2756400
2020-11-03,162.10000610351562,166.3300018310547,161.25999450683594,165.89999389648438,165.89999389648438,2112200
2020-11-04,169.0,173.47999572753906,168.1199951171875,170.86000061035156,170.86000061035156,2251400
2020-11-05,173.8800048828125,176.11000061035156,172.52999877929688,174.24000549316406,174.24000549316406,1371200
2020-11-06,173.88999938964844,174.97999572753906,172.25,173.8800048828125,173.8800048828125,1109500
2020-11-09,189.49000549316406,199.69000244140625,189.3000030517578,193.66000366210938,193.66000366210938,4822000
2020-11-10,193.4499969482422,196.02000427246094,191.42999267578125,193.47000122070312,193.47000122070312,2697600
2020-11-11,195.05999755859375,195.08999633789062,186.5500030517578,189.27999877929688,189.27999877929688,1974200
2020-11-12,188.6999969482422,188.6999969482422,181.82000732421875,184.42999267578125,184.42999267578125,1877700
2020-11-13,185.47000122070312,190.19000244140625,185.47000122070312,188.41000366210938,188.41000366210938,1854300
2020-11-16,190.0,194.25,189.3000030517578,189.94000244140625,189.94000244140625,2239600
2020-11-17,188.7899932861328,190.25999450683594,185.7100067138672,189.8300018310547,189.8300018310547,1806500
2020-11-18,190.17999267578125,192.1300048828125,187.72999572753906,187.9199981689453,187.9199981689453,1253900
2020-11-19,187.44000244140625,191.75999450683594,184.5,190.5500030517578,190.5500030517578,1339400
2020-11-20,191.61000061035156,192.88999938964844,189.13999938964844,190.6999969482422,190.6999969482422,1494300
2020-11-23,192.5399932861328,193.6699981689453,189.52000427246094,192.14999389648438,192.14999389648438,1327700
2020-11-24,193.8300018310547,199.0399932861328,192.3000030517578,198.8300018310547,198.8300018310547,1977300
2020-11-25,197.1199951171875,198.36000061035156,194.74000549316406,197.00999450683594,197.00999450683594,1306800
2020-11-27,198.0,198.0,195.77999877929688,197.02999877929688,197.02999877929688,679400
2020-11-30,196.02999877929688,196.8000030517578,191.27000427246094,195.19000244140625,195.19000244140625,1575200
2020-12-01,197.2899932861328,198.72999572753906,195.52999877929688,195.97999572753906,195.97999572753906,1356600
2020-12-02,195.0,195.7899932861328,193.2100067138672,195.3800048828125,195.3800048828125,1131700
2020-12-03,195.2899932861328,197.3800048828125,193.8699951171875,195.75,195.75,920800
2020-12-04,196.63999938964844,200.08999633789062,195.99000549316406,200.07000732421875,200.07000732421875,1124000
2020-12-07,198.8800048828125,200.35000610351562,198.25,199.22999572753906,199.22999572753906,970700
2020-12-08,197.99000549316406,198.6999969482422,196.7769012451172,198.5800018310547,198.5800018310547,1239687
