Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,44.58000183105469,45.68000030517578,44.209999084472656,45.61000061035156,45.39897537231445,1001600
2020-11-03,46.27000045776367,46.650001525878906,45.0,45.36000061035156,45.15013122558594,855900
2020-11-04,43.790000915527344,45.119998931884766,41.189998626708984,41.290000915527344,41.098960876464844,2726400
2020-11-05,44.0,45.540000915527344,43.66999816894531,45.209999084472656,45.000823974609375,3173100
2020-11-06,45.11000061035156,45.36000061035156,44.2400016784668,44.70000076293945,44.49318313598633,1384300
2020-11-09,47.0099983215332,47.459999084472656,45.4900016784668,46.029998779296875,45.8170280456543,1529900
2020-11-10,46.029998779296875,48.91999816894531,45.630001068115234,48.5099983215332,48.285552978515625,1169600
2020-11-11,48.43000030517578,48.84000015258789,46.43000030517578,47.119998931884766,46.90198516845703,1561600
2020-11-12,46.7400016784668,48.040000915527344,46.439998626708984,47.560001373291016,47.3399543762207,873700
2020-11-13,47.86000061035156,49.25,47.86000061035156,49.060001373291016,48.833011627197266,752900
2020-11-16,49.849998474121094,49.90999984741211,48.529998779296875,49.189998626708984,48.96240997314453,969000
2020-11-17,47.75,49.189998626708984,47.369998931884766,48.619998931884766,48.39504623413086,1114400
2020-11-18,48.58000183105469,49.43000030517578,48.150001525878906,48.189998626708984,47.967037200927734,766800
2020-11-19,47.66999816894531,48.84000015258789,47.18000030517578,48.810001373291016,48.584171295166016,710100
2020-11-20,48.7599983215332,49.11000061035156,47.95000076293945,48.11000061035156,47.88740921020508,999500
2020-11-23,47.90999984741211,48.54999923706055,47.689998626708984,47.75,47.52907180786133,795600
2020-11-24,47.9900016784668,49.349998474121094,47.7400016784668,48.630001068115234,48.40500259399414,853300
2020-11-25,48.33000183105469,48.33000183105469,47.47999954223633,47.93000030517578,47.93000030517578,510100
2020-11-27,48.0099983215332,48.31999969482422,47.83000183105469,48.029998779296875,48.029998779296875,332700
2020-11-30,48.279998779296875,48.599998474121094,47.849998474121094,48.220001220703125,48.220001220703125,1136700
2020-12-01,48.470001220703125,48.97999954223633,48.150001525878906,48.45000076293945,48.45000076293945,1039500
2020-12-02,48.540000915527344,48.90999984741211,47.65999984741211,47.959999084472656,47.959999084472656,1165900
2020-12-03,47.939998626708984,48.560001373291016,47.7599983215332,48.33000183105469,48.33000183105469,901700
2020-12-04,48.34000015258789,49.900001525878906,48.34000015258789,49.869998931884766,49.869998931884766,737500
2020-12-07,49.689998626708984,49.689998626708984,48.459999084472656,48.7400016784668,48.7400016784668,675500
2020-12-08,48.5,49.16999816894531,48.20000076293945,48.72999954223633,48.72999954223633,1122200
