Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,63.650001525878906,66.94000244140625,62.779998779296875,66.44999694824219,66.44999694824219,2849400
2020-11-03,66.94999694824219,68.2699966430664,65.97000122070312,67.31999969482422,67.31999969482422,2117700
2020-11-04,65.97000122070312,66.30000305175781,61.7400016784668,63.459999084472656,63.459999084472656,3029900
2020-11-05,65.06999969482422,66.26000213623047,64.44999694824219,64.48999786376953,64.48999786376953,1475600
2020-11-06,64.69999694824219,65.98999786376953,64.0999984741211,65.12000274658203,65.12000274658203,1204000
2020-11-09,68.87000274658203,70.31999969482422,65.4000015258789,65.48999786376953,65.48999786376953,1248400
2020-11-10,65.86000061035156,68.41000366210938,65.68000030517578,66.58000183105469,66.58000183105469,1768100
2020-11-11,66.94000244140625,67.80000305175781,64.75,67.54000091552734,67.54000091552734,1738200
2020-11-12,66.97000122070312,67.58000183105469,66.06999969482422,67.06999969482422,67.06999969482422,1591900
2020-11-13,67.62000274658203,69.27999877929688,67.0999984741211,68.94000244140625,68.94000244140625,1011800
2020-11-16,70.0,70.19000244140625,68.69999694824219,69.3499984741211,69.3499984741211,976400
2020-11-17,68.66999816894531,68.87000274658203,67.05999755859375,67.38999938964844,67.38999938964844,1839800
2020-11-18,67.94000244140625,68.7300033569336,67.2699966430664,67.58000183105469,67.58000183105469,1461600
2020-11-19,67.63999938964844,69.01000213623047,66.91999816894531,68.22000122070312,68.22000122070312,1254300
2020-11-20,68.16000366210938,68.38999938964844,66.62999725341797,66.87999725341797,66.87999725341797,1401800
2020-11-23,67.62000274658203,68.95999908447266,67.31999969482422,68.91000366210938,68.91000366210938,920200
2020-11-24,69.13999938964844,70.91999816894531,68.23999786376953,70.62999725341797,70.62999725341797,1393200
2020-11-25,70.05999755859375,70.31999969482422,68.7699966430664,69.69000244140625,69.69000244140625,706100
2020-11-27,69.83999633789062,70.11000061035156,69.2300033569336,69.93000030517578,69.93000030517578,400900
2020-11-30,69.7300033569336,70.19999694824219,67.91000366210938,68.33999633789062,68.33999633789062,1332000
2020-12-01,69.41999816894531,70.4800033569336,68.94999694824219,69.95999908447266,69.95999908447266,1213800
2020-12-02,69.83000183105469,69.86000061035156,68.22000122070312,68.56999969482422,68.56999969482422,975800
2020-12-03,68.5999984741211,69.79000091552734,68.0,69.37000274658203,69.37000274658203,1651600
2020-12-04,69.58000183105469,71.66999816894531,69.33999633789062,70.7300033569336,70.7300033569336,1330100
2020-12-07,70.79000091552734,71.62000274658203,70.37999725341797,71.51000213623047,71.51000213623047,805000
2020-12-08,71.37000274658203,72.4000015258789,71.19000244140625,71.7300033569336,71.7300033569336,1015100
