Date,Open,High,Low,Close,Adj Close,Volume
2020-11-02,172.77999877929688,173.11000061035156,172.42999267578125,172.5399932861328,172.5399932861328,776400
2020-11-03,172.8000030517578,172.97999572753906,172.52999877929688,172.8699951171875,172.8699951171875,712700
2020-11-04,173.0500030517578,173.72999572753906,172.8699951171875,173.3800048828125,173.3800048828125,760600
2020-11-05,173.5,174.0399932861328,173.3800048828125,173.3800048828125,173.3800048828125,545300
2020-11-06,173.5,173.89999389648438,173.3300018310547,173.72000122070312,173.72000122070312,668400
2020-11-09,174.30999755859375,174.60000610351562,172.92999267578125,172.97999572753906,172.97999572753906,1138900
2020-11-10,173.25999450683594,173.5500030517578,173.1699981689453,173.3000030517578,173.3000030517578,1026900
2020-11-11,173.30999755859375,173.6699981689453,173.3000030517578,173.42999267578125,173.42999267578125,934800
2020-11-12,173.5500030517578,173.6699981689453,173.4199981689453,173.5,173.5,803500
2020-11-13,173.50999450683594,173.86000061035156,173.49000549316406,173.83999633789062,173.83999633789062,991000
2020-11-16,173.97999572753906,173.97999572753906,173.5500030517578,173.6999969482422,173.6999969482422,631200
2020-11-17,173.75,173.75,173.50999450683594,173.6199951171875,173.6199951171875,744000
2020-11-18,173.6199951171875,173.69000244140625,173.17999267578125,173.25999450683594,173.25999450683594,1046900
2020-11-19,173.39999389648438,173.72000122070312,173.39999389648438,173.67999267578125,173.67999267578125,581500
2020-11-20,173.64999389648438,173.66000366210938,173.3300018310547,173.50999450683594,173.50999450683594,746700
2020-11-23,173.66000366210938,173.6699981689453,173.4600067138672,173.5,173.5,630700
2020-11-24,174.25,174.27000427246094,174.0,174.1199951171875,174.1199951171875,1729300
2020-11-25,174.10000610351562,174.22999572753906,174.05999755859375,174.11000061035156,174.11000061035156,854400
2020-11-27,174.1199951171875,174.1699981689453,173.89999389648438,173.89999389648438,173.89999389648438,557200
2020-11-30,174.1300048828125,174.22000122070312,173.77000427246094,173.97999572753906,173.97999572753906,1359800
2020-12-01,174.08999633789062,174.5,174.02000427246094,174.19000244140625,174.19000244140625,1345000
2020-12-02,174.25,174.4499969482422,174.25,174.25999450683594,174.25999450683594,472500
2020-12-03,174.25,174.47999572753906,174.2100067138672,174.41000366210938,174.41000366210938,547700
2020-12-04,174.36000061035156,174.67999267578125,174.27000427246094,174.66000366210938,174.66000366210938,587300
2020-12-07,174.38999938964844,174.67999267578125,174.1699981689453,174.67999267578125,174.67999267578125,783400
2020-12-08,174.38999938964844,174.69000244140625,174.36000061035156,174.61000061035156,174.61000061035156,599000
